Filename,HiF,LoF,SppAccp,#Maj,#Accp,~Spp,1st,2nd,3rd,4th,Fc mean,Fc StdDev,Dur mean,Dur StdDev,calls/sec,mean HiFreq,mean LoFreq,mean UpprSlp,mean LwrSlp,mean TotalSlp,mean PrecedingIntvl,ParentDir,NextDirUp,FileLength(sec),SB|Version,AccpCallQuality,Max#CallsConsidered,MonitoringNight
FENLANDS_20240704_004045_000.wav,1,,Labo,8,9,,Labo,Mylu,,,40.68,0.79,6.44,0.96,8.67,51.99,40.03,2.69,0.46,1.87,115.35,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_004141_000.wav,1,,Mylu,17,22,,Mylu,Myvo,Labo,,39.27,0.49,5.38,0.47,8.61,63.26,37.02,9.06,3.09,4.59,116.16,Processed,BNP,10.04,,0.8,32,2024-07-03
FENLANDS_20240704_004304_000.wav,1,,Mylu,11,11,,Mylu,,,,41.14,0.85,6.72,0.57,4.46,65.93,38.01,9.44,2.44,3.55,224.07,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_004310_000.wav,1,,Mylu,12,20,,Mylu,Labo,,,40.54,0.64,7.5,0.53,5.43,60.84,39.6,5.49,1.51,2.4,184.12,Processed,BNP,8.09,,0.8,32,2024-07-03
FENLANDS_20240704_004338_000.wav,1,,Mylu,29,29,,Mylu,,,,39.58,0.85,6.31,0.33,6.77,66.14,36.11,9.97,2.48,4.01,147.79,Processed,BNP,14.85,,0.8,32,2024-07-03
FENLANDS_20240704_004413_000.wav,1,,Mylu,29,31,,Mylu,Myvo,,,39.38,0.72,6.81,0.62,7.06,65.88,37.34,7.87,2.52,3.59,141.68,Processed,BNP,10.04,,0.8,32,2024-07-03
FENLANDS_20240704_004508_000.wav,1,,Labo,16,17,,Labo,Mylu,,,39.01,0.38,6.35,0.46,5.36,54.44,38.42,3.66,0.61,2.36,186.49,Processed,BNP,8.01,,0.8,32,2024-07-03
FENLANDS_20240704_004538_000.wav,1,,Mylu,27,28,,Mylu,Myvo,,,40.21,0.39,7,1.08,8.88,66.76,36.93,8.91,2.38,3.68,112.56,Processed,BNP,9.7,,0.8,32,2024-07-03
FENLANDS_20240704_004716_000.wav,1,,,2,2,Mylu,Mylu,,,,41.08,0.12,7.28,0.08,2.83,59.31,40.34,3.9,1.34,2.33,353.6,Processed,BNP,3.99,,0.8,32,2024-07-03
FENLANDS_20240704_004733_000.wav,1,,,3,5,Mylu,Mylu,Labo,,,38.44,0.73,6.94,0.14,3.83,57.53,36.09,4.57,0.94,2.61,261.07,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_004743_000.wav,1,,Mylu,6,6,,Mylu,,,,41.75,0.72,5.8,0.15,4.11,62.14,39.6,9.01,2.6,3.52,243.42,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_004818_000.wav,1,,Mylu,25,29,,Mylu,Labo,,,42.88,1.52,6.67,1.03,10.48,67.69,37.94,10.33,2.37,3.45,95.38,Processed,BNP,12.88,,0.8,32,2024-07-03
FENLANDS_20240704_004845_000.wav,1,,Mylu,14,14,,Mylu,,,,39.83,0.53,5.84,0.46,5.99,63.21,36.49,7.45,2.41,3.93,167.06,Processed,BNP,8.01,,0.8,32,2024-07-03
FENLANDS_20240704_004920_000.wav,,1,,1,2,Lano/Epfu,Epfu,Lano,,,28.19,2.92,4.46,0.21,8.67,45.3,23.51,6.51,3.27,4.31,115.4,Processed,BNP,2,,0.8,32,2024-07-03
FENLANDS_20240704_004928_000.wav,1,,Mylu,22,24,,Mylu,Labo,Myev,,39.33,2.18,5.93,1.63,8.97,66.8,35.42,12.24,3.57,5.08,111.45,Processed,BNP,9.73,,0.8,32,2024-07-03
FENLANDS_20240704_005029_000.wav,1,,Mylu,9,10,,Mylu,Labo,,,41.99,0.67,7.1,0.6,5.73,60.87,39.93,7.3,1.62,2.44,174.44,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_005045_000.wav,1,,Mylu,25,25,,Mylu,,,,41.38,0.95,6.43,0.4,6.58,64.35,38.66,10,2.6,3.42,151.88,Processed,BNP,9.32,,0.8,32,2024-07-03
FENLANDS_20240704_005217_000.wav,1,,Mylu,6,6,,Mylu,,,,40.15,0.53,6.12,0.34,5.63,64.76,37.46,11.65,2.76,3.76,177.5,Processed,BNP,8.01,,0.8,32,2024-07-03
FENLANDS_20240704_005248_000.wav,1,,Mylu,14,16,,Mylu,Labo,,,38.43,0.83,6.06,0.44,5.94,62.75,34.1,9.08,2.06,3.91,168.44,Processed,BNP,15,,0.8,32,2024-07-03
FENLANDS_20240704_005313_000.wav,1,,Mylu,6,6,,Mylu,,,,43.32,2.29,4.99,0.4,5.86,63.43,39.21,9.52,3.66,4.43,170.55,Processed,BNP,3.99,,0.8,32,2024-07-03
FENLANDS_20240704_005348_000.wav,1,,Mylu,7,7,,Mylu,,,,38.8,0.3,6.97,0.43,6.05,57.06,37.08,4.73,1.49,2.57,165.31,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_005554_000.wav,1,,Mylu,15,15,,Mylu,,,,40.32,0.44,5.83,0.55,6.5,62.09,38.01,10.33,2.57,3.7,153.91,Processed,BNP,8.01,,0.8,32,2024-07-03
FENLANDS_20240704_010203_000.wav,1,,Mylu,17,19,,Mylu,,,,38.86,0.6,4.87,0.48,6.56,65.84,35.67,11.38,3.91,5.62,152.49,Processed,BNP,8.01,,0.8,32,2024-07-03
FENLANDS_20240704_010342_000.wav,1,,,11,27,Mylu,Mylu,Myvo,Labo,,41.5,0.76,4.65,0.61,7.26,66.12,37.6,11.39,3.67,5.84,137.79,Processed,BNP,10.04,,0.8,32,2024-07-03
FENLANDS_20240704_010434_000.wav,1,,Mylu,9,15,,Mylu,Labo,,,38.85,0.28,6.49,1.01,4.8,56.35,37,5.17,1.22,2.42,208.51,Processed,BNP,8.01,,0.8,32,2024-07-03
FENLANDS_20240704_010502_000.wav,1,,,1,1,Mylu,Mylu,,,,37.96,,6.9,,3.45,53.62,34.35,4.47,1.5,2.13,290.2,Processed,BNP,6.04,,0.8,32,2024-07-03
FENLANDS_20240704_010629_000.wav,1,,Mylu,18,22,,Mylu,Labo,,,39.16,0.82,6.13,0.55,7.39,60.7,36.41,7.09,1.97,3.54,135.38,Processed,BNP,11.19,,0.8,32,2024-07-03
FENLANDS_20240704_010839_000.wav,,,,1,1,Mylu,Mylu,,,,39.06,,6.88,,4.52,55.52,38.61,4.62,1.36,2.36,221.1,Processed,BNP,3.99,,0.8,32,2024-07-03
FENLANDS_20240704_010919_000.wav,1,,,1,1,Labo/,Labo,,,,39.25,,4.29,,51.55,49.09,38.85,3.95,1.46,2.43,19.4,Processed,BNP,3.99,,0.8,32,2024-07-03
FENLANDS_20240704_011505_000.wav,1,,Mylu,9,15,,Mylu,Myev,,,37.78,0.66,6.05,0.66,8.1,61.57,31.01,9.76,2.82,4.19,123.52,Processed,BNP,7.22,,0.8,32,2024-07-03
FENLANDS_20240704_011737_000.wav,1,,Mylu,18,18,,Mylu,,,,39.46,0.33,5.96,0.28,5.68,63.77,36.3,9.9,2.66,3.84,175.99,Processed,BNP,8.01,,0.8,32,2024-07-03
FENLANDS_20240704_011757_000.wav,1,,Mylu,22,31,,Mylu,Myvo,Labo,,40.84,1.04,6.75,0.85,10.17,70.7,36.28,8.51,3.04,4.55,98.35,Processed,BNP,8.88,,0.8,32,2024-07-03
FENLANDS_20240704_012011_000.wav,1,,Mylu,13,13,,Mylu,,,,38.4,0.32,6.7,0.53,7.01,61.68,36.48,8.42,1.97,2.99,142.75,Processed,BNP,6.99,,0.8,32,2024-07-03
FENLANDS_20240704_012041_000.wav,1,,Mylu,9,13,,Mylu,Myvo,Labo,,39.12,0.81,5.99,0.55,7.25,62.39,35.54,9.83,2.43,3.82,137.84,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_012107_000.wav,1,,Mylu,12,14,,Mylu,Labo,,,40.71,1.1,5.68,0.45,4.71,62.2,36.59,9.58,2.91,3.86,212.16,Processed,BNP,8.01,,0.8,32,2024-07-03
FENLANDS_20240704_012218_000.wav,1,,,1,1,Mylu,Mylu,,,,39.09,,6.84,,5.41,60.24,36.23,5.55,1.29,2.69,184.8,Processed,BNP,3.99,,0.8,32,2024-07-03
FENLANDS_20240704_012458_000.wav,1,1,Mylu,20,21,,Mylu,Lano,,,40.37,1.98,6.47,0.58,14.23,70.02,35.8,11.89,2.92,4.67,70.28,Processed,BNP,14.82,,0.8,32,2024-07-03
FENLANDS_20240704_012657_000.wav,1,,Mylu,26,27,,Mylu,Labo,,,38.43,0.7,6.64,0.74,6.8,61.56,35.78,9.18,1.96,3,147.16,Processed,BNP,8.01,,0.8,32,2024-07-03
FENLANDS_20240704_012959_000.wav,1,,,3,3,Mylu,Mylu,,,,37.11,0.5,6.51,0.13,13.54,53.6,35.67,5.13,1.58,2.41,73.83,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_013110_000.wav,1,,,1,1,Mylu,Mylu,,,,38.43,,6.01,,9.49,54.94,37.53,4.9,1.87,2.79,105.4,Processed,BNP,3.99,,0.8,32,2024-07-03
FENLANDS_20240704_013245_000.wav,,,,1,1,Mylu,Mylu,,,,36.91,,6.03,,19.69,57.89,34.91,7.14,1.88,3.39,50.8,Processed,BNP,2,,0.8,32,2024-07-03
FENLANDS_20240704_013430_000.wav,1,,Mylu,17,18,,Mylu,,,,41.23,0.48,5.36,0.46,8.08,64.49,36.75,12.52,2.96,4.37,123.81,Processed,BNP,7.27,,0.8,32,2024-07-03
FENLANDS_20240704_013657_000.wav,1,,Mylu,19,19,,Mylu,,,,40.62,1.83,4.89,0.91,6.26,63.07,36.58,8.31,3.6,4.92,159.83,Processed,BNP,8.01,,0.8,32,2024-07-03
FENLANDS_20240704_013730_000.wav,1,,Mylu,28,28,,Mylu,,,,41.74,1.98,5.99,0.48,4.84,68.84,37.79,11.1,2.97,4.39,206.51,Processed,BNP,11.55,,0.8,32,2024-07-03
FENLANDS_20240704_013801_000.wav,1,,Mylu,6,6,,Mylu,,,,40.55,0.64,8.33,0.19,6.13,58.76,38.73,5.56,1.28,1.84,163.06,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_013844_000.wav,1,,Mylu,23,25,,Mylu,,,,39.19,1.14,5.55,0.66,7.17,67.56,36.3,9.68,3.89,5.09,139.52,Processed,BNP,8.01,,0.8,32,2024-07-03
FENLANDS_20240704_013907_000.wav,1,,Myev,4,5,,Myev,Myse,,,36.79,1.09,2.71,0.37,10,61.32,28.83,13.73,9.82,10.91,100,Processed,BNP,3.99,,0.8,32,2024-07-03
FENLANDS_20240704_013912_000.wav,1,,Mylu,24,25,,Mylu,Labo,,,40.68,1.09,5.64,0.53,7.49,65.28,35.36,9.91,3.35,4.64,133.6,Processed,BNP,10.04,,0.8,32,2024-07-03
FENLANDS_20240704_013923_000.wav,1,,Mylu,22,24,,Mylu,Labo,,,39.4,1.02,6.84,1.01,6.61,64.61,36.63,8.21,2.5,3.67,151.22,Processed,BNP,9.29,,0.8,32,2024-07-03
FENLANDS_20240704_014010_000.wav,,,,,,,,,,,,,,,Inf,,,,,,,Processed,BNP,2,,0.8,32,2024-07-03
FENLANDS_20240704_014013_000.wav,1,,Mylu,15,18,,Mylu,Myvo,,,41.19,0.83,4.48,0.86,15.2,64,37.42,9.92,3.63,5.68,65.79,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_014155_000.wav,1,,,3,5,Mylu,Mylu,,,,40.33,0.53,4.93,1.79,11.52,60.83,36.1,9.36,3.99,5.18,86.8,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_014241_000.wav,1,,Mylu,12,14,,Mylu,Labo,,,38,0.43,6.76,0.35,5.32,58.14,35.99,6.05,1.5,2.69,187.96,Processed,BNP,8.01,,0.8,32,2024-07-03
FENLANDS_20240704_014250_000.wav,1,,Mylu,30,30,,Mylu,,,,39.87,0.82,6.77,0.76,9.98,67.21,37.21,10.42,2.59,3.73,100.16,Processed,BNP,10.21,,0.8,32,2024-07-03
FENLANDS_20240704_014433_000.wav,1,,Mylu,16,16,,Mylu,,,,43.02,2.25,4.71,0.77,10.5,63.83,37.84,9.36,3.61,5.01,95.23,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_014539_000.wav,1,,Mylu,15,17,,Mylu,Labo,,,40.74,1.5,6.86,1.14,8.19,66.77,37.87,10.65,2.3,3.57,122.05,Processed,BNP,5.99,,0.8,32,2024-07-03
FENLANDS_20240704_014856_000.wav,1,,,1,1,Mylu,Mylu,,,,36.26,,7.36,,5.18,55.35,35.92,5.21,1.43,2.29,192.9,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_015236_000.wav,1,,Mylu,32,32,,Mylu,,,,41.47,1,5.37,0.3,10.73,66.95,38.04,10.62,3.29,4.7,93.2,Processed,BNP,9.65,,0.8,32,2024-07-03
FENLANDS_20240704_015429_000.wav,,1,Laci,19,24,,Laci,Epfu,,,22.3,0.56,13.68,2.71,2.9,26.23,22.1,0.8,0.18,0.26,344.3,Processed,BNP,13.59,,0.8,32,2024-07-03
FENLANDS_20240704_015645_000.wav,1,,Mylu,13,13,,Mylu,,,,39.87,0.64,6.82,0.3,6.83,59.58,38.23,6.85,1.65,2.45,146.4,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_015657_000.wav,1,,Mylu,16,17,,Mylu,,,,40.26,0.45,6.29,0.71,4.44,65.83,37.13,9.16,2.22,3.77,225.2,Processed,BNP,8.01,,0.8,32,2024-07-03
FENLANDS_20240704_015852_000.wav,,,,1,1,Mylu,Mylu,,,,38.59,,5.68,,4.01,61.15,34.33,5.93,1.83,3.85,249.6,Processed,BNP,3.99,,0.8,32,2024-07-03
FENLANDS_20240704_015952_000.wav,1,,Mylu,13,17,,Mylu,Myvo,Labo,,39.01,0.51,6.32,0.6,7.58,63.44,35.74,8.39,2.61,3.81,131.99,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_020018_000.wav,1,1,Myev,10,10,,Myev,,,,36.46,1.4,2.55,0.33,8.37,62.85,28.82,15.5,10.62,12.6,119.48,Processed,BNP,3.99,,0.8,32,2024-07-03
FENLANDS_20240704_020323_000.wav,1,,Labo,22,23,,Labo,Mylu,,,41,0.56,7.2,0.68,5.52,58.12,40.05,5.25,0.99,2.1,181.12,Processed,BNP,8.35,,0.8,32,2024-07-03
FENLANDS_20240704_020558_000.wav,1,,Mylu,23,24,,Mylu,Labo,,,39.16,0.71,5.91,0.39,6.56,60.95,37.14,9.07,2.82,3.55,152.48,Processed,BNP,8.01,,0.8,32,2024-07-03
FENLANDS_20240704_020624_000.wav,1,,Mylu,13,13,,Mylu,,,,38.65,1.8,5.98,0.63,9.55,65.4,34.8,11.81,2.79,4.19,104.7,Processed,BNP,6.09,,0.8,32,2024-07-03
FENLANDS_20240704_020632_000.wav,1,,,4,7,Mylu,Mylu,Labo,,,38.42,0.51,7.06,0.6,7.35,55.04,36.15,5.29,1.33,2.18,135.97,Processed,BNP,8.01,,0.8,32,2024-07-03
FENLANDS_20240704_021124_000.wav,1,,Mylu,17,28,,Mylu,Myvo,,,40.46,0.77,5.14,0.66,10.77,67.92,36.18,11.36,3.93,5.78,92.83,Processed,BNP,7.73,,0.8,32,2024-07-03
FENLANDS_20240704_021253_000.wav,1,1,Myev,27,28,,Myev,Epfu,Myse,,33.67,1.62,4.14,0.83,11.27,63.6,26.37,13.3,6.28,8.67,88.73,Processed,BNP,15,,0.8,32,2024-07-03
FENLANDS_20240704_021414_000.wav,1,,Mylu,19,22,,Mylu,,,,42.8,1.5,4.16,0.75,12.21,68.48,37.23,12.41,4.78,6.95,81.93,Processed,BNP,8.01,,0.8,32,2024-07-03
FENLANDS_20240704_021424_000.wav,1,,Mylu,22,27,,Mylu,Myvo,Myse,Myev,40.8,1.26,4.87,0.81,16.42,67.83,35.38,13.82,4.2,6.04,60.91,Processed,BNP,9.55,,0.8,32,2024-07-03
FENLANDS_20240704_021624_000.wav,1,,Myev,19,20,,Myev,Myse,,,35.4,0.47,3,0.5,9.25,66.42,26.57,17.16,8.41,12.07,108.09,Processed,BNP,8.58,,0.8,32,2024-07-03
FENLANDS_20240704_021751_000.wav,1,,Mylu,20,22,,Mylu,Labo,,,38.46,1.25,6.68,0.63,9.34,63.08,35.11,8.25,2.06,3.51,107.04,Processed,BNP,10.47,,0.8,32,2024-07-03
FENLANDS_20240704_022326_000.wav,1,,Mylu,23,28,,Mylu,Myev,Labo,,38.87,0.55,6.77,0.54,7.14,63.55,34.9,8.76,1.89,3.17,140.07,Processed,BNP,8.83,,0.8,32,2024-07-03
FENLANDS_20240704_022336_000.wav,1,,,3,4,Mylu,Mylu,,,,40.12,1.13,5.04,0.99,11.53,60.25,35.19,7.44,3.08,4.18,86.73,Processed,BNP,3.99,,0.8,32,2024-07-03
FENLANDS_20240704_023405_000.wav,,1,Lano,3,3,,Lano,,,,27.18,0.42,12.1,2.29,2.24,28.57,26.91,0.45,0.02,0.07,446.95,Processed,BNP,3.99,,0.8,32,2024-07-03
FENLANDS_20240704_023436_000.wav,,1,,2,2,Lano,Lano,,,,26.32,0.29,28.39,2.52,16.27,26.88,25.87,0.16,0.01,0,61.45,Processed,BNP,8.01,,0.8,32,2024-07-03
FENLANDS_20240704_023853_000.wav,1,,Mylu,19,27,,Mylu,Myvo,Labo,,39.45,0.73,6.18,0.93,7.91,63.14,36.43,9.19,2.83,3.91,126.45,Processed,BNP,11.32,,0.8,32,2024-07-03
FENLANDS_20240704_023931_000.wav,1,,Mylu,23,29,,Mylu,Labo,Myev,,37.57,0.54,7.78,0.61,6.26,65.39,36.05,9.53,2.03,2.97,159.85,Processed,BNP,9.45,,0.8,32,2024-07-03
FENLANDS_20240704_024225_000.wav,1,,Mylu,12,20,,Mylu,Myvo,,,39.78,0.95,5.13,0.79,8.86,65.88,34.19,11.24,3.67,5.49,112.93,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_024425_000.wav,1,,Mylu,19,19,,Mylu,,,,42.58,1.09,7.04,0.7,5.88,66.68,38.86,8.73,2.16,3.24,169.95,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_024542_000.wav,1,,Mylu,15,16,,Mylu,Labo,,,40.22,1.32,6.45,0.78,7.47,61.25,37.32,7.04,1.94,3.16,133.95,Processed,BNP,8.01,,0.8,32,2024-07-03
FENLANDS_20240704_024609_000.wav,1,,Mylu,29,29,,Mylu,,,,40.88,0.68,7.11,0.43,7.9,60.96,37.57,6.65,1.72,2.39,126.61,Processed,BNP,10.04,,0.8,32,2024-07-03
FENLANDS_20240704_024716_000.wav,,1,Lano,16,16,,Lano,,,,26.93,0.37,14.9,4.58,2.57,29.48,26.44,0.8,0.16,0.17,389.18,Processed,BNP,14.05,,0.8,32,2024-07-03
FENLANDS_20240704_024802_000.wav,1,1,Mylu,16,16,,Mylu,Lano,,,39.21,1.07,6.95,0.77,7.33,62.51,35.54,8.02,1.94,3.18,136.45,Processed,BNP,12.57,,0.8,32,2024-07-03
FENLANDS_20240704_024816_000.wav,,1,Lano,6,6,,Lano,,,,26.65,0.31,19.4,6.49,3.63,27.67,26.18,0.07,0.45,0.06,275.27,Processed,BNP,8.01,,0.8,32,2024-07-03
FENLANDS_20240704_024826_000.wav,1,,,2,3,Mylu,Mylu,Labo,,,38.36,0.53,7.07,0.5,7.06,55.85,36.69,6,1.39,2.18,141.55,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_024833_000.wav,1,,Mylu,14,14,,Mylu,,,,42.7,1.21,6.92,0.29,4.46,63.7,38.45,6.98,2.21,3.15,224.04,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_024901_000.wav,1,,,1,1,Mylu,Mylu,,,,40.05,,6.31,,5.3,62.36,37.17,9.26,2.1,2.96,188.7,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_024948_000.wav,1,,,9,19,Labo/Mylu,Mylu,Labo,,,39.74,0.47,5.76,0.81,6.83,56.87,37.77,5.59,1.57,3.07,146.33,Processed,BNP,8.01,,0.8,32,2024-07-03
FENLANDS_20240704_025033_000.wav,1,,Mylu,20,20,,Mylu,,,,38.45,0.81,5.7,0.75,8.49,65.95,35.35,11.28,3.29,4.71,117.83,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_025124_000.wav,,,,,,,,,,,,,,,Inf,,,,,,,Processed,BNP,0,,0,0,2024-07-03
FENLANDS_20240704_025127_000.wav,,,,1,1,Lano,Lano,,,,28.03,,25.8,,3.15,28.2,26.58,0.07,0.07,0,317.5,Processed,BNP,3.99,,0.8,32,2024-07-03
FENLANDS_20240704_025203_000.wav,,1,Lano,4,4,,Lano,,,,27.1,0.05,16.11,2,2.64,27.73,26.8,0.06,0.11,0.05,379,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_025413_000.wav,1,,Mylu,7,8,,Mylu,,,,40.09,0.44,4.96,0.33,7.42,61.21,35.32,9.34,3.29,4.54,134.7,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_025424_000.wav,1,,Mylu,8,10,,Mylu,Myvo,,,39.45,1.13,5.47,0.24,7.35,60.23,33.66,8.19,2.74,4.14,135.97,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_025430_000.wav,1,,Mylu,21,23,,Mylu,Myvo,,,39.7,1.32,4.8,0.99,7.98,61.74,34.39,9.43,3.74,5.12,125.37,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_025519_000.wav,1,,Mylu,19,20,,Mylu,Labo,,,41.47,0.79,5.87,0.58,8.71,62.9,36.81,11.3,2.41,3.66,114.74,Processed,BNP,12.03,,0.8,32,2024-07-03
FENLANDS_20240704_025741_000.wav,1,,Mylu,16,16,,Mylu,,,,39.9,0.92,6.11,0.46,14.31,59.3,36.65,6.53,2.2,3.08,69.9,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_025851_000.wav,1,,,5,8,Mylu,Mylu,,,,39.36,1.19,3.72,0.78,8.18,60.42,31.83,11.82,5.13,7.15,122.29,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_030216_000.wav,,1,Lano,7,7,,Lano,,,,27.46,0.27,21.77,5.37,2,28.03,26.76,0.25,0.07,0.01,498.81,Processed,BNP,12.03,,0.8,32,2024-07-03
FENLANDS_20240704_030539_000.wav,1,,,2,2,Mylu,Mylu,,,,38.92,0.57,5.41,1.24,5.6,60.92,37.34,11.5,3.12,4.08,178.6,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_030739_000.wav,1,1,Myev,9,11,,Myev,Epfu,,,33.23,0.49,4.55,0.23,5.53,62.78,28.76,12.32,5.16,7.24,180.85,Processed,BNP,8.01,,0.8,32,2024-07-03
FENLANDS_20240704_031254_000.wav,1,,Mylu,6,6,,Mylu,,,,38.16,1.26,6.68,1.32,7.38,56.61,34.97,5.08,2.31,2.94,135.47,Processed,BNP,3.99,,0.8,32,2024-07-03
FENLANDS_20240704_031259_000.wav,,,,,,,,,,,,,,,Inf,,,,,,,Processed,BNP,2,,0.8,32,2024-07-03
FENLANDS_20240704_031545_000.wav,1,,Mylu,17,18,,Mylu,Epfu,,,39.27,1.14,5.6,1.68,8.51,62.22,34.93,10.05,3.52,4.62,117.47,Processed,BNP,8.01,,0.8,32,2024-07-03
FENLANDS_20240704_031631_000.wav,1,,Mylu,18,18,,Mylu,,,,38.97,0.52,5.49,0.55,6.43,63.06,35.65,10.34,3.14,4.27,155.53,Processed,BNP,8.01,,0.8,32,2024-07-03
FENLANDS_20240704_032051_000.wav,1,,Mylu,22,26,,Mylu,Myev,,,37.66,0.99,7,0.44,8.37,63.23,33.51,8.75,2.1,3.25,119.41,Processed,BNP,6.63,,0.8,32,2024-07-03
FENLANDS_20240704_032536_000.wav,1,,,3,6,Labo/Mylu,Mylu,Labo,,,39.27,0.47,6.77,1.04,5.56,58.6,38.08,6.08,1.52,2.57,179.73,Processed,BNP,3.99,,0.8,32,2024-07-03
FENLANDS_20240704_032813_000.wav,1,,,2,2,Mylu,Mylu,,,,39.75,0.79,5.94,0.36,9.23,58.87,38.48,6.91,2.38,3.08,108.4,Processed,BNP,3.99,,0.8,32,2024-07-03
FENLANDS_20240704_032827_000.wav,1,,Mylu,26,29,,Mylu,Myvo,Myev,Epfu,37.02,1.3,6.89,1.15,8.62,65.9,33.45,9.6,2.73,4.04,115.98,Processed,BNP,10.78,,0.8,32,2024-07-03
FENLANDS_20240704_033157_000.wav,1,,Mylu,21,22,,Mylu,Labo,,,40.21,1.49,6.3,0.62,6.37,65.07,36.47,9.14,2.29,3.89,156.99,Processed,BNP,7.63,,0.8,32,2024-07-03
FENLANDS_20240704_033809_000.wav,1,,Mylu,21,31,,Mylu,Myvo,,,39.37,1,5.06,0.69,7.87,67.29,34.2,11.63,3.78,5.69,127.07,Processed,BNP,10.32,,0.8,32,2024-07-03
FENLANDS_20240704_034041_000.wav,1,,Labo,6,6,,Labo,,,,36.74,0.55,6.38,0.52,6.52,46.97,35.59,3.98,0.93,1.5,153.27,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_034111_000.wav,1,,Mylu,12,12,,Mylu,,,,38.17,0.5,7.04,0.38,5.71,59.32,34.56,8.41,1.89,2.74,175.23,Processed,BNP,8.01,,0.8,32,2024-07-03
FENLANDS_20240704_034141_000.wav,1,,Labo,6,8,,Labo,Mylu,,,38.45,0.55,7.09,0.39,5.39,54.03,36.11,4.59,1.06,2.02,185.66,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_034154_000.wav,1,,Mylu,17,18,,Mylu,,,,40.14,1.14,5.93,0.74,6.82,68.61,35.89,14.69,3.26,4.75,146.73,Processed,BNP,7.68,,0.8,32,2024-07-03
FENLANDS_20240704_034238_000.wav,1,,Mylu,25,25,,Mylu,,,,39.99,0.88,6.1,0.7,8.77,62.92,36.97,7.98,2.67,3.83,114.09,Processed,BNP,6.58,,0.8,32,2024-07-03
FENLANDS_20240704_034256_000.wav,1,,Mylu,23,25,,Mylu,Myvo,Labo,,40.21,1.44,5.83,0.72,9.77,68.36,36.52,10.21,3.15,4.83,102.36,Processed,BNP,8.65,,0.8,32,2024-07-03
FENLANDS_20240704_034514_000.wav,1,,Mylu,13,15,,Mylu,Labo,,,37.47,0.5,6.58,0.25,5.42,59.13,35.5,7.1,1.87,3.22,184.6,Processed,BNP,10.04,,0.8,32,2024-07-03
FENLANDS_20240704_034548_000.wav,1,,Mylu,24,26,,Mylu,Labo,,,39.61,0.7,6.84,0.41,7.66,58.69,38.07,5.05,1.83,2.81,130.56,Processed,BNP,7.55,,0.8,32,2024-07-03
FENLANDS_20240704_034612_000.wav,1,,Mylu,9,9,,Mylu,,,,41.3,1.69,6.48,0.31,6.62,64.47,37.8,9.87,2.35,3.21,151.16,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_035204_000.wav,1,,Mylu,6,6,,Mylu,,,,38.41,0.39,7.02,0.98,5.44,55.35,35.97,5.28,1.66,2.42,183.9,Processed,BNP,6.02,,0.8,32,2024-07-03
FENLANDS_20240704_040218_000.wav,1,1,Myev,28,30,,Myev,Myse,,,33.24,1.3,5.15,0.49,7.2,64.43,26.42,12.52,4.61,6.59,138.9,Processed,BNP,9.14,,0.8,32,2024-07-03
